CompanyName,year_stock,Close,Volume,Date,CeoName,extract
Apple,2007,3.109286,1415528800,3/1/2007,Steve Jobs,1
Apple,2007,3.5525,532523600,5/1/2007,Steve Jobs,1
Apple,2007,4.228571,885262000,6/1/2007,Steve Jobs,1
Apple,2007,4.821429,1750156800,8/1/2007,Steve Jobs,1
Apple,2007,5.583571,837068400,10/1/2007,Steve Jobs,1
Apple,2007,6.694286,805036400,11/1/2007,Steve Jobs,1
Apple,2008,4.776786,1010744000,2/1/2008,Steve Jobs,1
Apple,2008,5.340357,1032567200,4/1/2008,Steve Jobs,1
Apple,2008,6.428571,903576800,5/1/2008,Steve Jobs,1
Apple,2008,6.238572,1111280800,7/1/2008,Steve Jobs,1
Apple,2008,5.595,544639200,8/1/2008,Steve Jobs,1
Apple,2008,3.897143,1296484000,10/1/2008,Steve Jobs,1
Apple,2008,3.176071,923767600,12/1/2008,Steve Jobs,1
Apple,2009,3.881786,589372000,4/1/2009,Steve Jobs,1
Apple,2009,4.544286,397516000,5/1/2009,Steve Jobs,1
Apple,2009,4.976786,452499600,6/1/2009,Steve Jobs,1
Apple,2009,5.101071,414178800,7/1/2009,Steve Jobs,1
Apple,2009,5.903572,469028000,9/1/2009,Steve Jobs,1
Apple,2009,6.459286,524711600,10/1/2009,Steve Jobs,1
Apple,2009,7.034643,465763200,12/1/2009,Steve Jobs,1
Apple,2010,6.954643,749876400,2/1/2010,Steve Jobs,1
Apple,2010,7.463929,550093600,3/1/2010,Steve Jobs,1
Apple,2010,8.4275,603145200,4/1/2010,Steve Jobs,1
Apple,2010,9.315357,876472800,6/1/2010,Steve Jobs,1
Apple,2010,8.874286,1022896000,7/1/2010,Steve Jobs,1
Apple,2010,8.940357,697037600,9/1/2010,Steve Jobs,1
Apple,2010,10.09,448142800,10/1/2010,Steve Jobs,1
Apple,2010,10.863571,423889200,11/1/2010,Steve Jobs,1
Apple,2010,11.3,461750800,12/1/2010,Steve Jobs,1
Apple,2011,12.3225,426633200,2/1/2011,Steve Jobs,1
Apple,2011,12.3225,426633200,2/1/2011,Tim Cook,1
Apple,2011,12.475357,456136800,3/1/2011,Steve Jobs,1
Apple,2011,12.475357,456136800,3/1/2011,Tim Cook,1
Apple,2011,12.305715,418661600,4/1/2011,Steve Jobs,1
Apple,2011,12.305715,418661600,4/1/2011,Tim Cook,1
Apple,2011,12.339643,554682800,6/1/2011,Steve Jobs,1
Apple,2011,12.339643,554682800,6/1/2011,Tim Cook,1
Apple,2011,12.259286,435313200,7/1/2011,Steve Jobs,1
Apple,2011,12.259286,435313200,7/1/2011,Tim Cook,1
Apple,2011,14.169642,612836000,8/1/2011,Steve Jobs,1
Apple,2011,14.169642,612836000,8/1/2011,Tim Cook,1
Apple,2011,13.608214,343725200,9/1/2011,Steve Jobs,1
Apple,2011,13.608214,343725200,9/1/2011,Tim Cook,1
Apple,2011,14.161072,531790000,11/1/2011,Steve Jobs,1
Apple,2011,14.161072,531790000,11/1/2011,Tim Cook,1
Apple,2011,13.854643,387181200,12/1/2011,Steve Jobs,1
Apple,2011,13.854643,387181200,12/1/2011,Tim Cook,1
Apple,2012,16.2925,270046000,2/1/2012,Tim Cook,1
Apple,2012,19.445356,683270000,3/1/2012,Tim Cook,1
Apple,2012,20.790358,610999200,5/1/2012,Tim Cook,1
Apple,2012,20.035357,520987600,6/1/2012,Tim Cook,1
Apple,2012,21.671785,384501600,8/1/2012,Tim Cook,1
Apple,2012,23.549643,543594800,10/1/2012,Tim Cook,1
Apple,2012,21.305,361298000,11/1/2012,Tim Cook,1
Apple,2013,16.200714,539484400,2/1/2013,Tim Cook,1
Apple,2013,15.373929,552448400,3/1/2013,Tim Cook,1
Apple,2013,15.318214,389732000,4/1/2013,Tim Cook,1
Apple,2013,15.688929,506909200,5/1/2013,Tim Cook,1
Apple,2013,14.615,391053600,7/1/2013,Tim Cook,1
Apple,2013,16.309999,206250800,8/1/2013,Tim Cook,1
Apple,2013,17.427143,353883600,10/1/2013,Tim Cook,1
Apple,2013,18.5725,274890000,11/1/2013,Tim Cook,1
Apple,2014,19.344643,200760000,4/1/2014,Tim Cook,1
Apple,2014,21.124287,244048000,5/1/2014,Tim Cook,1
Apple,2014,23.379999,152892000,7/1/2014,Tim Cook,1
Apple,2014,24.032499,194044000,8/1/2014,Tim Cook,1
Apple,2014,24.795,205965200,10/1/2014,Tim Cook,1
Apple,2014,28.7675,335256000,12/1/2014,Tim Cook,1
Apple,2015,31.0625,162485600,4/1/2015,Tim Cook,1
Apple,2015,32.237499,234050400,5/1/2015,Tim Cook,1
Apple,2015,32.634998,128451200,6/1/2015,Tim Cook,1
Apple,2015,31.65,120955200,7/1/2015,Tim Cook,1
Apple,2015,26.93,307383600,9/1/2015,Tim Cook,1
Apple,2015,27.395,255716400,10/1/2015,Tim Cook,1
Apple,2015,29.334999,139409600,12/1/2015,Tim Cook,1
Apple,2016,24.1075,163774000,2/1/2016,Tim Cook,1
Apple,2016,25.1325,201628400,3/1/2016,Tim Cook,1
Apple,2016,27.497499,103496000,4/1/2016,Tim Cook,1
Apple,2016,24.615,116693200,6/1/2016,Tim Cook,1
Apple,2016,23.9725,104106000,7/1/2016,Tim Cook,1
Apple,2016,26.512501,152671600,8/1/2016,Tim Cook,1
Apple,2016,26.682501,106806000,9/1/2016,Tim Cook,1
Apple,2016,27.872499,175303200,11/1/2016,Tim Cook,1
Apple,2016,27.372499,148347600,12/1/2016,Tim Cook,1
Apple,2017,32.1875,447940000,2/1/2017,Tim Cook,1
Apple,2017,34.947498,145658400,3/1/2017,Tim Cook,1
Apple,2017,36.645,134411600,5/1/2017,Tim Cook,1
Apple,2017,38.294998,65616400,6/1/2017,Tim Cook,1
Apple,2017,37.512501,141474400,8/1/2017,Tim Cook,1
Apple,2017,41.012501,66364400,9/1/2017,Tim Cook,1
Apple,2017,41.7225,134551200,11/1/2017,Tim Cook,1
Apple,2017,42.762501,159037200,12/1/2017,Tim Cook,1
Apple,2018,41.945,188923200,2/1/2018,Tim Cook,1
Apple,2018,43.75,195208000,3/1/2018,Tim Cook,1
Apple,2018,42.275002,214277600,5/1/2018,Tim Cook,1
Apple,2018,47.560001,93770000,6/1/2018,Tim Cook,1
Apple,2018,50.375,271742800,8/1/2018,Tim Cook,1
Apple,2018,56.814999,94403200,10/1/2018,Tim Cook,1
Apple,2018,55.555,233292800,11/1/2018,Tim Cook,1
Apple,2019,41.630001,130672400,2/1/2019,Tim Cook,1
Apple,2019,43.7425,103544800,3/1/2019,Tim Cook,1
Apple,2019,47.810001,111448000,4/1/2019,Tim Cook,1
Apple,2019,52.630001,259309200,5/1/2019,Tim Cook,1
Apple,2019,50.387501,109012000,7/1/2019,Tim Cook,1
Apple,2019,52.107498,216071600,8/1/2019,Tim Cook,1
Apple,2019,56.147499,139223200,10/1/2019,Tim Cook,1
Apple,2019,63.955002,151125200,11/1/2019,Tim Cook,1
Apple,2020,60.227501,176218400,4/1/2020,Tim Cook,1
Apple,2020,72.267502,240616800,5/1/2020,Tim Cook,1
Apple,2020,80.462502,80791200,6/1/2020,Tim Cook,1
Apple,2020,91.027496,110737200,7/1/2020,Tim Cook,1
Apple,2020,134.179993,151948100,9/1/2020,Tim Cook,1
Facebook,2012,27.719999,41855500,6/1/2012,Mark Zuckerberg,1
Facebook,2012,20.879999,44604400,8/1/2012,Mark Zuckerberg,1
Facebook,2012,21.99,51262700,10/1/2012,Mark Zuckerberg,1
Facebook,2012,21.209999,37713900,11/1/2012,Mark Zuckerberg,1
Facebook,2013,29.73,85856700,2/1/2013,Mark Zuckerberg,1
Facebook,2013,27.780001,54064800,3/1/2013,Mark Zuckerberg,1
Facebook,2013,25.530001,22249300,4/1/2013,Mark Zuckerberg,1
Facebook,2013,27.43,64567600,5/1/2013,Mark Zuckerberg,1
Facebook,2013,24.809999,20582200,7/1/2013,Mark Zuckerberg,1
Facebook,2013,37.490002,106066500,8/1/2013,Mark Zuckerberg,1
Facebook,2013,50.419998,98114000,10/1/2013,Mark Zuckerberg,1
Facebook,2013,49.75,95033000,11/1/2013,Mark Zuckerberg,1
Facebook,2014,62.619999,59291000,4/1/2014,Mark Zuckerberg,1
Facebook,2014,61.150002,82429000,5/1/2014,Mark Zuckerberg,1
Facebook,2014,68.059998,33243000,7/1/2014,Mark Zuckerberg,1
Facebook,2014,72.360001,43535000,8/1/2014,Mark Zuckerberg,1
Facebook,2014,76.550003,55090000,10/1/2014,Mark Zuckerberg,1
Facebook,2014,75.099998,31789900,12/1/2014,Mark Zuckerberg,1
Facebook,2015,81.669998,22058200,4/1/2015,Mark Zuckerberg,1
Facebook,2015,78.989998,24136400,5/1/2015,Mark Zuckerberg,1
Facebook,2015,80.290001,18119000,6/1/2015,Mark Zuckerberg,1
Facebook,2015,86.910004,25260000,7/1/2015,Mark Zuckerberg,1
Facebook,2015,87.230003,36097400,9/1/2015,Mark Zuckerberg,1
Facebook,2015,90.949997,29283700,10/1/2015,Mark Zuckerberg,1
Facebook,2015,107.120003,22781900,12/1/2015,Mark Zuckerberg,1
Facebook,2016,115.089996,46132700,2/1/2016,Mark Zuckerberg,1
Facebook,2016,109.82,26817300,3/1/2016,Mark Zuckerberg,1
Facebook,2016,116.059998,24760500,4/1/2016,Mark Zuckerberg,1
Facebook,2016,118.779999,15029500,6/1/2016,Mark Zuckerberg,1
Facebook,2016,114.190002,14980000,7/1/2016,Mark Zuckerberg,1
Facebook,2016,124.309998,25006900,8/1/2016,Mark Zuckerberg,1
Facebook,2016,126.169998,13536100,9/1/2016,Mark Zuckerberg,1
Facebook,2016,129.5,22077800,11/1/2016,Mark Zuckerberg,1
Facebook,2016,115.099998,43277000,12/1/2016,Mark Zuckerberg,1
Facebook,2017,133.229996,50139800,2/1/2017,Mark Zuckerberg,1
Facebook,2017,137.419998,16257000,3/1/2017,Mark Zuckerberg,1
Facebook,2017,152.460007,25218300,5/1/2017,Mark Zuckerberg,1
Facebook,2017,151.529999,14530600,6/1/2017,Mark Zuckerberg,1
Facebook,2017,169.860001,14385000,8/1/2017,Mark Zuckerberg,1
Facebook,2017,172.020004,11677600,9/1/2017,Mark Zuckerberg,1
Facebook,2017,182.660004,40918300,11/1/2017,Mark Zuckerberg,1
Facebook,2017,175.100006,20182500,12/1/2017,Mark Zuckerberg,1
Facebook,2018,193.089996,54211300,2/1/2018,Mark Zuckerberg,1
Facebook,2018,175.940002,23201600,3/1/2018,Mark Zuckerberg,1
Facebook,2018,173.860001,26025900,5/1/2018,Mark Zuckerberg,1
Facebook,2018,193.990005,17307200,6/1/2018,Mark Zuckerberg,1
Facebook,2018,171.649994,34042100,8/1/2018,Mark Zuckerberg,1
Facebook,2018,162.440002,26407700,10/1/2018,Mark Zuckerberg,1
Facebook,2018,151.75,25640800,11/1/2018,Mark Zuckerberg,1
Facebook,2019,165.710007,30806500,2/1/2019,Mark Zuckerberg,1
Facebook,2019,162.279999,11097800,3/1/2019,Mark Zuckerberg,1
Facebook,2019,168.699997,10381500,4/1/2019,Mark Zuckerberg,1
Facebook,2019,193.029999,15996600,5/1/2019,Mark Zuckerberg,1
Facebook,2019,193,14204700,7/1/2019,Mark Zuckerberg,1
Facebook,2019,192.729996,17777000,8/1/2019,Mark Zuckerberg,1
Facebook,2019,175.809998,17073000,10/1/2019,Mark Zuckerberg,1
Facebook,2019,193.619995,21711800,11/1/2019,Mark Zuckerberg,1
Facebook,2020,159.600006,19507600,4/1/2020,Mark Zuckerberg,1
Facebook,2020,202.270004,30415600,5/1/2020,Mark Zuckerberg,1
Facebook,2020,231.910004,18223800,6/1/2020,Mark Zuckerberg,1
Facebook,2020,237.550003,43399700,7/1/2020,Mark Zuckerberg,1
Google,2004,50.175175,9138200,9/1/2004,Eric Schmidt,1
Google,2004,66.356354,15124800,10/1/2004,Eric Schmidt,1
Google,2004,98.113113,24425300,11/1/2004,Eric Schmidt,1
Google,2004,90.070068,15712400,12/1/2004,Eric Schmidt,1
Google,2005,96.046043,37640300,2/1/2005,Eric Schmidt,1
Google,2005,93.123123,18603700,3/1/2005,Eric Schmidt,1
Google,2005,90.110107,12351600,4/1/2005,Eric Schmidt,1
Google,2005,144.14415,70313000,6/1/2005,Eric Schmidt,1
Google,2005,145.770767,18436700,7/1/2005,Eric Schmidt,1
Google,2005,145.950958,11313400,8/1/2005,Eric Schmidt,1
Google,2005,143.268265,5478700,9/1/2005,Eric Schmidt,1
Google,2005,189.879883,32679400,11/1/2005,Eric Schmidt,1
Google,2005,207.252258,19470300,12/1/2005,Eric Schmidt,1
Google,2006,201.091095,54190700,2/1/2006,Eric Schmidt,1
Google,2006,182.582581,24098200,3/1/2006,Eric Schmidt,1
Google,2006,199.649643,20701600,5/1/2006,Eric Schmidt,1
Google,2006,191.501495,12543400,6/1/2006,Eric Schmidt,1
Google,2006,187.942947,10915400,8/1/2006,Eric Schmidt,1
Google,2006,189.489487,5340400,9/1/2006,Eric Schmidt,1
Google,2006,233.983978,10841700,11/1/2006,Eric Schmidt,1
Google,2006,240.64064,11251500,12/1/2006,Eric Schmidt,1
Google,2007,241.116119,31286000,2/1/2007,Eric Schmidt,1
Google,2007,224.33934,17353000,3/1/2007,Eric Schmidt,1
Google,2007,234.734741,7309000,5/1/2007,Eric Schmidt,1
Google,2007,250.450455,9588400,6/1/2007,Eric Schmidt,1
Google,2007,256.726715,8847500,8/1/2007,Eric Schmidt,1
Google,2007,291.566559,9413100,10/1/2007,Eric Schmidt,1
Google,2007,351.95697,13041300,11/1/2007,Eric Schmidt,1
Google,2008,258.208221,35165700,2/1/2008,Eric Schmidt,1
Google,2008,233.088089,12174000,4/1/2008,Eric Schmidt,1
Google,2008,296.836823,13192300,5/1/2008,Eric Schmidt,1
Google,2008,267.632629,9909800,7/1/2008,Eric Schmidt,1
Google,2008,234.164169,6009700,8/1/2008,Eric Schmidt,1
Google,2008,206.066071,12457100,10/1/2008,Eric Schmidt,1
Google,2008,133.128128,11410900,12/1/2008,Eric Schmidt,1
Google,2009,177.222229,6595700,4/1/2009,Eric Schmidt,1
Google,2009,197.042038,4850500,5/1/2009,Eric Schmidt,1
Google,2009,213.4935,6638100,6/1/2009,Eric Schmidt,1
Google,2009,209.704712,4616900,7/1/2009,Eric Schmidt,1
Google,2009,228.108109,5184600,9/1/2009,Eric Schmidt,1
Google,2009,243.843842,5620700,10/1/2009,Eric Schmidt,1
Google,2009,295.230225,4635900,12/1/2009,Eric Schmidt,1
Google,2010,266.776764,4497000,2/1/2010,Eric Schmidt,1
Google,2010,266.611603,4471300,3/1/2010,Eric Schmidt,1
Google,2010,284.684692,4201100,4/1/2010,Eric Schmidt,1
Google,2010,241.426422,5328200,6/1/2010,Eric Schmidt,1
Google,2010,219.964966,7020100,7/1/2010,Eric Schmidt,1
Google,2010,230.395401,6450100,9/1/2010,Eric Schmidt,1
Google,2010,263.073059,4445500,10/1/2010,Eric Schmidt,1
Google,2010,307.8078,6168000,11/1/2010,Eric Schmidt,1
Google,2010,282.457458,7500600,12/1/2010,Eric Schmidt,1
Google,2011,305.825836,5485100,2/1/2011,Eric Schmidt,1
Google,2011,305.825836,5485100,2/1/2011,Larry Page,1
Google,2011,300.680695,6639700,3/1/2011,Eric Schmidt,1
Google,2011,300.680695,6639700,3/1/2011,Larry Page,1
Google,2011,296.196198,5221100,4/1/2011,Eric Schmidt,1
Google,2011,296.196198,5221100,4/1/2011,Larry Page,1
Google,2011,263.063049,5905800,6/1/2011,Eric Schmidt,1
Google,2011,263.063049,5905800,6/1/2011,Larry Page,1
Google,2011,260.775787,7266100,7/1/2011,Eric Schmidt,1
Google,2011,260.775787,7266100,7/1/2011,Larry Page,1
Google,2011,303.68869,7924200,8/1/2011,Eric Schmidt,1
Google,2011,303.68869,7924200,8/1/2011,Larry Page,1
Google,2011,266.51651,4826100,9/1/2011,Eric Schmidt,1
Google,2011,266.51651,4826100,9/1/2011,Larry Page,1
Google,2011,289.614624,6243900,11/1/2011,Eric Schmidt,1
Google,2011,289.614624,6243900,11/1/2011,Larry Page,1
Google,2011,307.1922,7233900,12/1/2011,Eric Schmidt,1
Google,2011,307.1922,7233900,12/1/2011,Larry Page,1
Google,2012,290.705719,4636700,2/1/2012,Larry Page,1
Google,2012,311.511505,4470900,3/1/2012,Larry Page,1
Google,2012,302.517517,4000500,5/1/2012,Larry Page,1
Google,2012,285.775787,6109600,6/1/2012,Larry Page,1
Google,2012,316.656647,3685500,8/1/2012,Larry Page,1
Google,2012,381.271271,6329600,10/1/2012,Larry Page,1
Google,2012,344.13913,4096000,11/1/2012,Larry Page,1
Google,2013,388.188202,7484700,2/1/2013,Larry Page,1
Google,2013,403.498505,4346400,3/1/2013,Larry Page,1
Google,2013,400.996002,3610900,4/1/2013,Larry Page,1
Google,2013,410.625641,2907000,5/1/2013,Larry Page,1
Google,2013,444.384399,3446100,7/1/2013,Larry Page,1
Google,2013,452.562561,4272500,8/1/2013,Larry Page,1
Google,2013,443.943939,3366200,10/1/2013,Larry Page,1
Google,2013,514.034058,2564000,11/1/2013,Larry Page,1
Google,2014,568.013,4357600,4/1/2014,Larry Page,1
Google,2014,538.530029,2004300,5/1/2014,Larry Page,1
Google,2014,591.48999,1643200,7/1/2014,Larry Page,1
Google,2014,573.599976,2213300,8/1/2014,Larry Page,1
Google,2014,579.630005,1447700,10/1/2014,Larry Page,1
Google,2014,539.650024,1994400,12/1/2014,Larry Page,1
Google,2015,549.48999,1945100,4/1/2015,Larry Page,1
Google,2015,549.48999,1945100,4/1/2015,Sundar Pichai,1
Google,2015,551.159973,1828600,5/1/2015,Larry Page,1
Google,2015,551.159973,1828600,5/1/2015,Sundar Pichai,1
Google,2015,549.210022,1660500,6/1/2015,Larry Page,1
Google,2015,549.210022,1660500,6/1/2015,Sundar Pichai,1
Google,2015,543.299988,1538000,7/1/2015,Larry Page,1
Google,2015,543.299988,1538000,7/1/2015,Sundar Pichai,1
Google,2015,629.559998,2572900,9/1/2015,Larry Page,1
Google,2015,629.559998,2572900,9/1/2015,Sundar Pichai,1
Google,2015,642,2125300,10/1/2015,Larry Page,1
Google,2015,642,2125300,10/1/2015,Sundar Pichai,1
Google,2015,783.789978,2019900,12/1/2015,Larry Page,1
Google,2015,783.789978,2019900,12/1/2015,Sundar Pichai,1
Google,2016,770.77002,5576100,2/1/2016,Sundar Pichai,1
Google,2016,742.169983,3005600,3/1/2016,Sundar Pichai,1
Google,2016,769.669983,1583700,4/1/2016,Sundar Pichai,1
Google,2016,748.460022,1039400,6/1/2016,Sundar Pichai,1
Google,2016,710.25,1549200,7/1/2016,Sundar Pichai,1
Google,2016,800.940002,3029700,8/1/2016,Sundar Pichai,1
Google,2016,791.400024,1303500,9/1/2016,Sundar Pichai,1
Google,2016,805.47998,2355900,11/1/2016,Sundar Pichai,1
Google,2016,764.330017,2867100,12/1/2016,Sundar Pichai,1
Google,2017,815.23999,2251000,2/1/2017,Sundar Pichai,1
Google,2017,856.75,1818700,3/1/2017,Sundar Pichai,1
Google,2017,932.820007,2327800,5/1/2017,Sundar Pichai,1
Google,2017,988.289978,1306400,6/1/2017,Sundar Pichai,1
Google,2017,946.559998,1402600,8/1/2017,Sundar Pichai,1
Google,2017,951.98999,1042900,9/1/2017,Sundar Pichai,1
Google,2017,1042.599976,2163100,11/1/2017,Sundar Pichai,1
Google,2017,1025.069946,1888100,12/1/2017,Sundar Pichai,1
Google,2018,1181.589966,3675700,2/1/2018,Sundar Pichai,1
Google,2018,1071.410034,2766900,3/1/2018,Sundar Pichai,1
Google,2018,1040.75,1766300,5/1/2018,Sundar Pichai,1
Google,2018,1135,3160100,6/1/2018,Sundar Pichai,1
Google,2018,1232.98999,1849700,8/1/2018,Sundar Pichai,1
Google,2018,1208.530029,1658200,10/1/2018,Sundar Pichai,1
Google,2018,1085.97998,2006600,11/1/2018,Sundar Pichai,1
Google,2019,1118.619995,1655800,2/1/2019,Sundar Pichai,1
Google,2019,1148.52002,1704300,3/1/2019,Sundar Pichai,1
Google,2019,1198.97998,1385300,4/1/2019,Sundar Pichai,1
Google,2019,1173.319946,3717000,5/1/2019,Sundar Pichai,1
Google,2019,1100,1459800,7/1/2019,Sundar Pichai,1
Google,2019,1211.780029,1771300,8/1/2019,Sundar Pichai,1
Google,2019,1206,1225200,10/1/2019,Sundar Pichai,1
Google,2019,1272.25,1440600,11/1/2019,Sundar Pichai,1
Google,2020,1102.099976,2598500,4/1/2020,Sundar Pichai,1
Google,2020,1317.319946,2443600,5/1/2020,Sundar Pichai,1
Google,2020,1434.869995,1258100,6/1/2020,Sundar Pichai,1
Google,2020,1442,2109100,7/1/2020,Sundar Pichai,1
Google,2020,1655.079956,1133800,9/1/2020,Sundar Pichai,1
Netflix,2002,1.027857,4585000,7/1/2002,Reed Hastings,1
Netflix,2002,0.891429,4529000,8/1/2002,Reed Hastings,1
Netflix,2002,0.678571,3850000,10/1/2002,Reed Hastings,1
Netflix,2002,0.638571,2126600,11/1/2002,Reed Hastings,1
Netflix,2003,1.354286,17019800,4/1/2003,Reed Hastings,1
Netflix,2003,1.607143,14984200,5/1/2003,Reed Hastings,1
Netflix,2003,1.767857,12356400,7/1/2003,Reed Hastings,1
Netflix,2003,1.782143,6339200,8/1/2003,Reed Hastings,1
Netflix,2003,2.465,13876800,10/1/2003,Reed Hastings,1
Netflix,2003,3.621428,18172000,12/1/2003,Reed Hastings,1
Netflix,2004,4.964286,24390800,3/1/2004,Reed Hastings,1
Netflix,2004,5.051429,38566500,4/1/2004,Reed Hastings,1
Netflix,2004,4.657143,12985000,6/1/2004,Reed Hastings,1
Netflix,2004,5.135714,23076200,7/1/2004,Reed Hastings,1
Netflix,2004,2.038571,12443200,9/1/2004,Reed Hastings,1
Netflix,2004,2.332857,50051400,10/1/2004,Reed Hastings,1
Netflix,2004,1.347143,13169100,11/1/2004,Reed Hastings,1
Netflix,2004,1.607143,16457000,12/1/2004,Reed Hastings,1
Netflix,2005,1.64,4743900,2/1/2005,Reed Hastings,1
Netflix,2005,1.541429,4452000,3/1/2005,Reed Hastings,1
Netflix,2005,1.547143,10175200,4/1/2005,Reed Hastings,1
Netflix,2005,2.071429,4250400,6/1/2005,Reed Hastings,1
Netflix,2005,2.364286,2040500,7/1/2005,Reed Hastings,1
Netflix,2005,2.762857,22481900,8/1/2005,Reed Hastings,1
Netflix,2005,3.064286,4910500,9/1/2005,Reed Hastings,1
Netflix,2005,3.668571,7213500,11/1/2005,Reed Hastings,1
Netflix,2005,3.872857,4576600,12/1/2005,Reed Hastings,1
Netflix,2006,3.872857,11245500,2/1/2006,Reed Hastings,1
Netflix,2006,3.835714,5990600,3/1/2006,Reed Hastings,1
Netflix,2006,4.228571,10093300,5/1/2006,Reed Hastings,1
Netflix,2006,4.072857,4203500,6/1/2006,Reed Hastings,1
Netflix,2006,2.928571,13189400,8/1/2006,Reed Hastings,1
Netflix,2006,2.86,5992700,9/1/2006,Reed Hastings,1
Netflix,2006,3.935714,9830100,11/1/2006,Reed Hastings,1
Netflix,2006,4.208571,6374200,12/1/2006,Reed Hastings,1
Netflix,2007,3.247143,7888300,2/1/2007,Reed Hastings,1
Netflix,2007,3.261429,12429200,3/1/2007,Reed Hastings,1
Netflix,2007,3.164286,9521400,5/1/2007,Reed Hastings,1
Netflix,2007,3.081429,8029700,6/1/2007,Reed Hastings,1
Netflix,2007,2.451429,14216300,8/1/2007,Reed Hastings,1
Netflix,2007,3.031429,9528400,10/1/2007,Reed Hastings,1
Netflix,2007,3.755714,10406200,11/1/2007,Reed Hastings,1
Netflix,2008,3.627143,12623100,2/1/2008,Reed Hastings,1
Netflix,2008,5.215714,16173500,4/1/2008,Reed Hastings,1
Netflix,2008,4.428571,17323600,5/1/2008,Reed Hastings,1
Netflix,2008,3.871428,17619700,7/1/2008,Reed Hastings,1
Netflix,2008,4.174286,17635800,8/1/2008,Reed Hastings,1
Netflix,2008,4.291429,6501600,10/1/2008,Reed Hastings,1
Netflix,2008,3.148571,7054600,12/1/2008,Reed Hastings,1
Netflix,2009,6.124286,10427900,4/1/2009,Reed Hastings,1
Netflix,2009,6.354286,7328300,5/1/2009,Reed Hastings,1
Netflix,2009,5.848571,9718100,6/1/2009,Reed Hastings,1
Netflix,2009,5.802857,8613500,7/1/2009,Reed Hastings,1
Netflix,2009,6.021429,10955000,9/1/2009,Reed Hastings,1
Netflix,2009,6.374286,8479800,10/1/2009,Reed Hastings,1
Netflix,2009,8.318571,13823600,12/1/2009,Reed Hastings,1
Netflix,2010,8.718572,18914000,2/1/2010,Reed Hastings,1
Netflix,2010,9.957143,12866700,3/1/2010,Reed Hastings,1
Netflix,2010,10.714286,13577200,4/1/2010,Reed Hastings,1
Netflix,2010,15.327143,15894900,6/1/2010,Reed Hastings,1
Netflix,2010,15.665714,22759800,7/1/2010,Reed Hastings,1
Netflix,2010,19.272858,58268000,9/1/2010,Reed Hastings,1
Netflix,2010,22.094286,58912700,10/1/2010,Reed Hastings,1
Netflix,2010,23.91,34553400,11/1/2010,Reed Hastings,1
Netflix,2010,28.591429,74986800,12/1/2010,Reed Hastings,1
Netflix,2011,30.414286,28660800,2/1/2011,Reed Hastings,1
Netflix,2011,29.232857,39839100,3/1/2011,Reed Hastings,1
Netflix,2011,34.584286,37766400,4/1/2011,Reed Hastings,1
Netflix,2011,38.18,41684300,6/1/2011,Reed Hastings,1
Netflix,2011,38.284286,27940500,7/1/2011,Reed Hastings,1
Netflix,2011,37.625713,25886700,8/1/2011,Reed Hastings,1
Netflix,2011,33.324287,21085400,9/1/2011,Reed Hastings,1
Netflix,2011,11.441428,33016200,11/1/2011,Reed Hastings,1
Netflix,2011,9.595715,52402700,12/1/2011,Reed Hastings,1
Netflix,2012,17.567142,52306800,2/1/2012,Reed Hastings,1
Netflix,2012,16.107143,36876000,3/1/2012,Reed Hastings,1
Netflix,2012,11.622857,32983300,5/1/2012,Reed Hastings,1
Netflix,2012,8.992857,35578200,6/1/2012,Reed Hastings,1
Netflix,2012,7.785714,33832400,8/1/2012,Reed Hastings,1
Netflix,2012,8.007143,30765700,10/1/2012,Reed Hastings,1
Netflix,2012,11.098572,62669600,11/1/2012,Reed Hastings,1
Netflix,2013,23.542856,50358000,2/1/2013,Reed Hastings,1
Netflix,2013,27.052856,21451500,3/1/2013,Reed Hastings,1
Netflix,2013,26.061428,22947400,4/1/2013,Reed Hastings,1
Netflix,2013,30.415714,18359600,5/1/2013,Reed Hastings,1
Netflix,2013,32.040001,24517500,7/1/2013,Reed Hastings,1
Netflix,2013,35.58857,14139300,8/1/2013,Reed Hastings,1
Netflix,2013,46.374287,29693300,10/1/2013,Reed Hastings,1
Netflix,2013,47.03857,22020600,11/1/2013,Reed Hastings,1
Netflix,2014,52.098572,21338800,4/1/2014,Reed Hastings,1
Netflix,2014,48.074287,37001300,5/1/2014,Reed Hastings,1
Netflix,2014,67.585716,37995300,7/1/2014,Reed Hastings,1
Netflix,2014,60.771427,18947600,8/1/2014,Reed Hastings,1
Netflix,2014,62.685715,15416100,10/1/2014,Reed Hastings,1
Netflix,2014,48.830002,11964400,12/1/2014,Reed Hastings,1
Netflix,2015,59.017143,14639800,4/1/2015,Reed Hastings,1
Netflix,2015,79.575714,8906100,5/1/2015,Reed Hastings,1
Netflix,2015,89.002853,9926000,6/1/2015,Reed Hastings,1
Netflix,2015,93.635712,14699300,7/1/2015,Reed Hastings,1
Netflix,2015,105.790001,35977100,9/1/2015,Reed Hastings,1
Netflix,2015,105.980003,17426900,10/1/2015,Reed Hastings,1
Netflix,2015,125.370003,12550800,12/1/2015,Reed Hastings,1
Netflix,2016,94.089996,19684500,2/1/2016,Reed Hastings,1
Netflix,2016,98.300003,17048800,3/1/2016,Reed Hastings,1
Netflix,2016,105.699997,14182400,4/1/2016,Reed Hastings,1
